date,store_nbr,item_nbr,type,cluster,state,family,class,perishable,store_type,family_encoded,state_encoded,unit_sales
2013-02-12,19,730258,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,2.0
2013-02-12,19,730259,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,2.0
2013-02-12,19,736128,C,15,Bolivar,BREAD/BAKERY,2722,1,2,0,6,4.0
2013-02-12,19,740714,C,15,Bolivar,CLEANING,3032,0,2,3,6,5.0
2013-02-12,19,749421,C,15,Bolivar,GROCERY I,1010,0,2,1,6,5.0
2013-02-12,19,750855,C,15,Bolivar,GROCERY I,1062,0,2,1,6,1.0
2013-02-12,19,750856,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,750857,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,754103,C,15,Bolivar,GROCERY I,1072,0,2,1,6,4.0
2013-02-12,19,757888,C,15,Bolivar,CLEANING,3032,0,2,3,6,30.0
2013-02-12,19,757889,C,15,Bolivar,CLEANING,3032,0,2,3,6,48.0
2013-02-12,19,759651,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,8.0
2013-02-12,19,759694,C,15,Bolivar,GROCERY I,1070,0,2,1,6,1.0
2013-02-12,19,759890,C,15,Bolivar,CLEANING,3016,0,2,3,6,2.0
2013-02-12,19,759893,C,15,Bolivar,CLEANING,3032,0,2,3,6,26.0
2013-02-12,19,759894,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,1.0
2013-02-12,19,760319,C,15,Bolivar,POULTRY,2416,1,2,8,6,13.003
2013-02-12,19,762405,C,15,Bolivar,CLEANING,3030,0,2,3,6,1.0
2013-02-12,19,765517,C,15,Bolivar,GROCERY I,1060,0,2,1,6,1.0
2013-02-12,19,765519,C,15,Bolivar,GROCERY I,1084,0,2,1,6,4.0
2013-02-12,19,767184,C,15,Bolivar,GROCERY I,1039,0,2,1,6,1.0
2013-02-12,19,769312,C,15,Bolivar,CLEANING,3020,0,2,3,6,2.0
2013-02-12,19,769314,C,15,Bolivar,CLEANING,3020,0,2,3,6,2.0
2013-02-12,19,770449,C,15,Bolivar,GROCERY I,1016,0,2,1,6,17.0
2013-02-12,19,770453,C,15,Bolivar,GROCERY I,1016,0,2,1,6,6.0
2013-02-12,19,770456,C,15,Bolivar,GROCERY I,1016,0,2,1,6,12.0
2013-02-12,19,770461,C,15,Bolivar,GROCERY I,1030,0,2,1,6,1.0
2013-02-12,19,771156,C,15,Bolivar,CLEANING,3034,0,2,3,6,4.0
2013-02-12,19,771157,C,15,Bolivar,CLEANING,3034,0,2,3,6,5.0
2013-02-12,19,788172,C,15,Bolivar,CLEANING,3004,0,2,3,6,3.0
2013-02-12,19,789907,C,15,Bolivar,DAIRY,2102,1,2,6,6,4.0
2013-02-12,19,793341,C,15,Bolivar,CLEANING,3020,0,2,3,6,5.0
2013-02-12,19,793345,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,2.0
2013-02-12,19,793346,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,4.0
2013-02-12,19,800958,C,15,Bolivar,CLEANING,3022,0,2,3,6,4.0
2013-02-12,19,801217,C,15,Bolivar,CLEANING,3034,0,2,3,6,7.0
2013-02-12,19,801934,C,15,Bolivar,CLEANING,3016,0,2,3,6,1.0
2013-02-12,19,802831,C,15,Bolivar,GROCERY I,1045,0,2,1,6,1.0
2013-02-12,19,802832,C,15,Bolivar,GROCERY I,1045,0,2,1,6,4.0
2013-02-12,19,803101,C,15,Bolivar,CLEANING,3060,0,2,3,6,1.0
2013-02-12,19,804098,C,15,Bolivar,SEAFOOD,2854,1,2,18,6,5.0
2013-02-12,19,804503,C,15,Bolivar,GROCERY I,1004,0,2,1,6,2.0
2013-02-12,19,804932,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,19.0
2013-02-12,19,805311,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,4.0
2013-02-12,19,805321,C,15,Bolivar,GROCERY I,1060,0,2,1,6,1.0
2013-02-12,19,807493,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,121.0
2013-02-12,19,809882,C,15,Bolivar,BREAD/BAKERY,2708,1,2,0,6,2.0
2013-02-12,19,812716,C,15,Bolivar,"LIQUOR,WINE,BEER",1318,0,2,14,6,3.0
2013-02-12,19,812725,C,15,Bolivar,CLEANING,3040,0,2,3,6,2.0
2013-02-12,19,812751,C,15,Bolivar,"LIQUOR,WINE,BEER",1318,0,2,14,6,14.0
2013-02-12,19,812757,C,15,Bolivar,"LIQUOR,WINE,BEER",1318,0,2,14,6,24.0
2013-02-12,19,813770,C,15,Bolivar,PREPARED FOODS,2986,1,2,10,6,4.0
2013-02-12,19,818588,C,15,Bolivar,HARDWARE,6706,0,2,19,6,1.0
2013-02-12,19,818590,C,15,Bolivar,HARDWARE,6706,0,2,19,6,2.0
2013-02-12,19,819194,C,15,Bolivar,GROCERY I,1002,0,2,1,6,5.0
2013-02-12,19,819932,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,69.0
2013-02-12,19,819933,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,12.0
2013-02-12,19,819934,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,22.0
2013-02-12,19,820006,C,15,Bolivar,MEATS,2304,1,2,13,6,1.201
2013-02-12,19,823245,C,15,Bolivar,BREAD/BAKERY,2708,1,2,0,6,1.0
2013-02-12,19,828204,C,15,Bolivar,GROCERY I,1060,0,2,1,6,3.0
2013-02-12,19,828630,C,15,Bolivar,DELI,2636,1,2,2,6,16.0
2013-02-12,19,828632,C,15,Bolivar,DELI,2644,1,2,2,6,2.0
2013-02-12,19,829658,C,15,Bolivar,GROCERY I,1034,0,2,1,6,3.0
2013-02-12,19,830624,C,15,Bolivar,CLEANING,3032,0,2,3,6,1.0
2013-02-12,19,830625,C,15,Bolivar,CLEANING,3032,0,2,3,6,2.0
2013-02-12,19,830829,C,15,Bolivar,GROCERY I,1006,0,2,1,6,8.0
2013-02-12,19,838215,C,15,Bolivar,DAIRY,2124,1,2,6,6,2.0
2013-02-12,19,838216,C,15,Bolivar,DAIRY,2124,1,2,6,6,1.0
2013-02-12,19,838832,C,15,Bolivar,GROCERY I,1016,0,2,1,6,2.0
2013-02-12,19,838844,C,15,Bolivar,GROCERY I,1058,0,2,1,6,3.0
2013-02-12,19,839362,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,3.0
2013-02-12,19,839363,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,13.0
2013-02-12,19,841570,C,15,Bolivar,GROCERY I,1070,0,2,1,6,2.0
2013-02-12,19,841612,C,15,Bolivar,CLEANING,3038,0,2,3,6,3.0
2013-02-12,19,841614,C,15,Bolivar,CLEANING,3038,0,2,3,6,5.0
2013-02-12,19,841841,C,15,Bolivar,GROCERY I,1072,0,2,1,6,9.0
2013-02-12,19,841842,C,15,Bolivar,GROCERY I,1072,0,2,1,6,39.0
2013-02-12,19,843459,C,15,Bolivar,GROCERY I,1060,0,2,1,6,4.0
2013-02-12,19,843462,C,15,Bolivar,DELI,2636,1,2,2,6,3.0
2013-02-12,19,844017,C,15,Bolivar,DELI,2632,1,2,2,6,1.0
2013-02-12,19,844793,C,15,Bolivar,CLEANING,3034,0,2,3,6,4.0
2013-02-12,19,847859,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,22.0
2013-02-12,19,847863,C,15,Bolivar,GROCERY I,1058,0,2,1,6,6.0
2013-02-12,19,848765,C,15,Bolivar,GROCERY I,1058,0,2,1,6,3.0
2013-02-12,19,849098,C,15,Bolivar,DAIRY,2116,1,2,6,6,6.0
2013-02-12,19,849142,C,15,Bolivar,DAIRY,2130,1,2,6,6,2.0
2013-02-12,19,850333,C,15,Bolivar,GROCERY I,1084,0,2,1,6,7.0
2013-02-12,19,850334,C,15,Bolivar,GROCERY I,1084,0,2,1,6,3.0
2013-02-12,19,850460,C,15,Bolivar,GROCERY I,1008,0,2,1,6,7.0
2013-02-12,19,851982,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,4.0
2013-02-12,19,852934,C,15,Bolivar,FROZEN FOODS,2228,0,2,12,6,8.0
2013-02-12,19,853195,C,15,Bolivar,CLEANING,3014,0,2,3,6,4.0
2013-02-12,19,859932,C,15,Bolivar,CLEANING,3022,0,2,3,6,4.0
2013-02-12,19,862454,C,15,Bolivar,GROCERY I,1088,0,2,1,6,16.0
2013-02-12,19,864508,C,15,Bolivar,GROCERY I,1048,0,2,1,6,2.0
2013-02-12,19,864510,C,15,Bolivar,GROCERY I,1048,0,2,1,6,1.0
2013-02-12,19,864511,C,15,Bolivar,GROCERY I,1048,0,2,1,6,3.0
2013-02-12,19,866927,C,15,Bolivar,DELI,2632,1,2,2,6,2.0
2013-02-12,19,867850,C,15,Bolivar,CLEANING,3034,0,2,3,6,1.0
2013-02-12,19,868529,C,15,Bolivar,GROCERY I,1088,0,2,1,6,13.0
2013-02-12,19,870544,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,6.0
2013-02-12,19,870545,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,8.0
2013-02-12,19,871421,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,6.0
2013-02-12,19,872306,C,15,Bolivar,GROCERY I,1034,0,2,1,6,2.0
2013-02-12,19,872307,C,15,Bolivar,GROCERY I,1034,0,2,1,6,1.0
2013-02-12,19,872308,C,15,Bolivar,GROCERY I,1034,0,2,1,6,4.0
2013-02-12,19,872317,C,15,Bolivar,GROCERY I,1040,0,2,1,6,6.0
2013-02-12,19,874593,C,15,Bolivar,GROCERY I,1016,0,2,1,6,19.0
2013-02-12,19,875604,C,15,Bolivar,GROCERY I,1026,0,2,1,6,9.0
2013-02-12,19,876223,C,15,Bolivar,GROCERY I,1010,0,2,1,6,2.0
2013-02-12,19,876225,C,15,Bolivar,GROCERY I,1014,0,2,1,6,3.0
2013-02-12,19,876663,C,15,Bolivar,GROCERY I,1004,0,2,1,6,18.0
2013-02-12,19,877513,C,15,Bolivar,CLEANING,3020,0,2,3,6,4.0
2013-02-12,19,877514,C,15,Bolivar,CLEANING,3020,0,2,3,6,8.0
2013-02-12,19,882624,C,15,Bolivar,DAIRY,2116,1,2,6,6,3.0
2013-02-12,19,885543,C,15,Bolivar,PREPARED FOODS,2966,1,2,10,6,8.0
2013-02-12,19,888763,C,15,Bolivar,DELI,2646,1,2,2,6,3.0
2013-02-12,19,890372,C,15,Bolivar,GROCERY I,1002,0,2,1,6,2.0
2013-02-12,19,890374,C,15,Bolivar,GROCERY I,1002,0,2,1,6,2.0
2013-02-12,19,890375,C,15,Bolivar,GROCERY I,1002,0,2,1,6,2.0
2013-02-12,19,892076,C,15,Bolivar,GROCERY I,1010,0,2,1,6,5.0
2013-02-12,19,897348,C,15,Bolivar,DELI,2644,1,2,2,6,4.0
2013-02-12,19,898656,C,15,Bolivar,DAIRY,2116,1,2,6,6,2.0
2013-02-12,19,902839,C,15,Bolivar,GROCERY I,1060,0,2,1,6,1.0
2013-02-12,19,903283,C,15,Bolivar,POULTRY,2416,1,2,8,6,21.37
2013-02-12,19,906980,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,2.0
2013-02-12,19,909361,C,15,Bolivar,FROZEN FOODS,2222,0,2,12,6,1.0
2013-02-12,19,911429,C,15,Bolivar,GROCERY I,1016,0,2,1,6,6.0
2013-02-12,19,911871,C,15,Bolivar,CLEANING,3020,0,2,3,6,3.0
2013-02-12,19,911990,C,15,Bolivar,CLEANING,3038,0,2,3,6,4.0
2013-02-12,19,915351,C,15,Bolivar,DAIRY,2128,1,2,6,6,1.0
2013-02-12,19,916887,C,15,Bolivar,CLEANING,3024,0,2,3,6,4.0
2013-02-12,19,926958,C,15,Bolivar,GROCERY I,1026,0,2,1,6,3.0
2013-02-12,19,938566,C,15,Bolivar,GROCERY I,1042,0,2,1,6,24.0
2013-02-12,19,938567,C,15,Bolivar,GROCERY I,1042,0,2,1,6,13.0
2013-02-12,19,938570,C,15,Bolivar,GROCERY I,1042,0,2,1,6,1.0
2013-02-12,19,938574,C,15,Bolivar,GROCERY I,1042,0,2,1,6,3.0
2013-02-12,19,938576,C,15,Bolivar,GROCERY I,1042,0,2,1,6,6.0
2013-02-12,19,938657,C,15,Bolivar,BEVERAGES,1136,0,2,5,6,3.0
2013-02-12,19,938659,C,15,Bolivar,BEVERAGES,1136,0,2,5,6,5.0
2013-02-12,19,939129,C,15,Bolivar,DAIRY,2104,1,2,6,6,4.0
2013-02-12,19,939131,C,15,Bolivar,DAIRY,2104,1,2,6,6,4.0
2013-02-12,19,939207,C,15,Bolivar,DAIRY,2130,1,2,6,6,3.0
2013-02-12,19,939210,C,15,Bolivar,DAIRY,2130,1,2,6,6,1.0
2013-02-12,19,939661,C,15,Bolivar,GROCERY I,1045,0,2,1,6,6.0
2013-02-12,19,939662,C,15,Bolivar,GROCERY I,1045,0,2,1,6,1.0
2013-02-12,19,939663,C,15,Bolivar,GROCERY I,1045,0,2,1,6,4.0
2013-02-12,19,940590,C,15,Bolivar,CLEANING,3016,0,2,3,6,1.0
2013-02-12,19,940591,C,15,Bolivar,CLEANING,3016,0,2,3,6,1.0
2013-02-12,19,940592,C,15,Bolivar,CLEANING,3016,0,2,3,6,1.0
2013-02-12,19,949053,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,949296,C,15,Bolivar,CLEANING,3020,0,2,3,6,3.0
2013-02-12,19,949297,C,15,Bolivar,CLEANING,3020,0,2,3,6,1.0
2013-02-12,19,953404,C,15,Bolivar,CLEANING,3046,0,2,3,6,3.0
2013-02-12,19,953413,C,15,Bolivar,CLEANING,3046,0,2,3,6,1.0
2013-02-12,19,953609,C,15,Bolivar,CLEANING,3046,0,2,3,6,1.0
2013-02-12,19,956011,C,15,Bolivar,GROCERY I,1064,0,2,1,6,1.0
2013-02-12,19,956012,C,15,Bolivar,GROCERY I,1088,0,2,1,6,6.0
2013-02-12,19,956013,C,15,Bolivar,GROCERY I,1088,0,2,1,6,7.0
2013-02-12,19,956014,C,15,Bolivar,GROCERY I,1088,0,2,1,6,7.0
2013-02-12,19,959502,C,15,Bolivar,CLEANING,3040,0,2,3,6,1.0
2013-02-12,19,962600,C,15,Bolivar,CLEANING,3004,0,2,3,6,9.0
2013-02-12,19,962601,C,15,Bolivar,CLEANING,3004,0,2,3,6,4.0
2013-02-12,19,964752,C,15,Bolivar,GROCERY I,1088,0,2,1,6,12.0
2013-02-12,19,964753,C,15,Bolivar,GROCERY I,1088,0,2,1,6,3.0
2013-02-12,19,968432,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,42.0
2013-02-12,19,977007,C,15,Bolivar,CLEANING,3034,0,2,3,6,2.0
2013-02-12,19,979195,C,15,Bolivar,CLEANING,3028,0,2,3,6,7.0
2013-02-12,19,979196,C,15,Bolivar,CLEANING,3028,0,2,3,6,8.0
2013-02-12,19,979553,C,15,Bolivar,FROZEN FOODS,2228,0,2,12,6,2.0
2013-02-12,19,985824,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,987769,C,15,Bolivar,CLEANING,3032,0,2,3,6,1.0
2013-02-12,19,991114,C,15,Bolivar,DELI,2636,1,2,2,6,14.0
2013-02-12,19,991331,C,15,Bolivar,GROCERY I,1004,0,2,1,6,3.0
2013-02-12,19,999547,C,15,Bolivar,CLEANING,3026,0,2,3,6,5.0
2013-02-12,19,1003679,C,15,Bolivar,GROCERY I,1028,0,2,1,6,3.0
2013-02-12,19,1004550,C,15,Bolivar,"LIQUOR,WINE,BEER",1318,0,2,14,6,1.0
2013-02-12,19,1004551,C,15,Bolivar,"LIQUOR,WINE,BEER",1318,0,2,14,6,4.0
2013-02-12,19,1009512,C,15,Bolivar,AUTOMOTIVE,6810,0,2,17,6,1.0
2013-02-12,19,1012473,C,15,Bolivar,CLEANING,3008,0,2,3,6,40.0
2013-02-12,19,1012787,C,15,Bolivar,GROCERY I,1012,0,2,1,6,1.0
2013-02-12,19,1012788,C,15,Bolivar,GROCERY I,1012,0,2,1,6,1.0
2013-02-12,19,1014865,C,15,Bolivar,DAIRY,2108,1,2,6,6,3.0
2013-02-12,19,1017349,C,15,Bolivar,MEATS,2302,1,2,13,6,0.663
2013-02-12,19,1021281,C,15,Bolivar,CLEANING,3034,0,2,3,6,7.0
2013-02-12,19,1022053,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,1.0
2013-02-12,19,1024975,C,15,Bolivar,CLEANING,3038,0,2,3,6,3.0
2013-02-12,19,1024976,C,15,Bolivar,CLEANING,3038,0,2,3,6,1.0
2013-02-12,19,1033395,C,15,Bolivar,BREAD/BAKERY,2702,1,2,0,6,4.0
2013-02-12,19,1036320,C,15,Bolivar,CLEANING,3040,0,2,3,6,1.0
2013-02-12,19,1036689,C,15,Bolivar,GROCERY I,1040,0,2,1,6,7.0
2013-02-12,19,1046272,C,15,Bolivar,GROCERY I,1072,0,2,1,6,1.0
2013-02-12,19,1047394,C,15,Bolivar,CLEANING,3046,0,2,3,6,4.0
2013-02-12,19,1047395,C,15,Bolivar,CLEANING,3046,0,2,3,6,1.0
2013-02-12,19,1047396,C,15,Bolivar,CLEANING,3046,0,2,3,6,5.0
2013-02-12,19,1047679,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,96.0
2013-02-12,19,1047680,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,5.0
2013-02-12,19,1047681,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,12.0
2013-02-12,19,1047685,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,12.0
2013-02-12,19,1047690,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,7.0
2013-02-12,19,1047695,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,1.0
2013-02-12,19,1047696,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,1.0
2013-02-12,19,1047699,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,1.0
2013-02-12,19,1047705,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,8.0
2013-02-12,19,1047707,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,7.0
2013-02-12,19,1047709,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,1.0
2013-02-12,19,1047717,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,2.0
2013-02-12,19,1047733,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,17.0
2013-02-12,19,1047734,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,4.0
2013-02-12,19,1047735,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,9.0
2013-02-12,19,1047743,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,2.0
2013-02-12,19,1047756,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,12.0
2013-02-12,19,1047757,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,11.0
2013-02-12,19,1047758,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,15.0
2013-02-12,19,1047772,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,14.0
2013-02-12,19,1047773,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,5.0
2013-02-12,19,1047774,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,2.0
2013-02-12,19,1047775,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,5.0
2013-02-12,19,1047786,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,32.0
2013-02-12,19,1047790,C,15,Bolivar,BEVERAGES,1138,0,2,5,6,24.0
2013-02-12,19,1050142,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,2.0
2013-02-12,19,1052563,C,15,Bolivar,GROCERY I,1040,0,2,1,6,21.0
2013-02-12,19,1053945,C,15,Bolivar,GROCERY I,1036,0,2,1,6,1.0
2013-02-12,19,1057033,C,15,Bolivar,GROCERY I,1040,0,2,1,6,43.0
2013-02-12,19,1057491,C,15,Bolivar,CLEANING,3046,0,2,3,6,13.0
2013-02-12,19,1057498,C,15,Bolivar,CLEANING,3046,0,2,3,6,14.0
2013-02-12,19,1057515,C,15,Bolivar,CLEANING,3046,0,2,3,6,1.0
2013-02-12,19,1066900,C,15,Bolivar,BEVERAGES,1136,0,2,5,6,32.0
2013-02-12,19,1066901,C,15,Bolivar,BEVERAGES,1136,0,2,5,6,18.0
2013-02-12,19,1070962,C,15,Bolivar,GROCERY I,1026,0,2,1,6,5.0
2013-02-12,19,1071928,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,7.0
2013-02-12,19,1072167,C,15,Bolivar,DELI,2644,1,2,2,6,3.0
2013-02-12,19,1076065,C,15,Bolivar,GROCERY I,1003,0,2,1,6,2.0
2013-02-12,19,1076335,C,15,Bolivar,GROCERY I,1086,0,2,1,6,8.0
2013-02-12,19,1078288,C,15,Bolivar,GROCERY I,1004,0,2,1,6,4.0
2013-02-12,19,1079214,C,15,Bolivar,CLEANING,3022,0,2,3,6,5.0
2013-02-12,19,1079215,C,15,Bolivar,CLEANING,3022,0,2,3,6,1.0
2013-02-12,19,1079220,C,15,Bolivar,CLEANING,3022,0,2,3,6,4.0
2013-02-12,19,1079257,C,15,Bolivar,CLEANING,3030,0,2,3,6,2.0
2013-02-12,19,1083152,C,15,Bolivar,DAIRY,2116,1,2,6,6,2.0
2013-02-12,19,1083196,C,15,Bolivar,DAIRY,2116,1,2,6,6,1.0
2013-02-12,19,1084881,C,15,Bolivar,GROCERY I,1040,0,2,1,6,26.0
2013-02-12,19,1084882,C,15,Bolivar,GROCERY I,1040,0,2,1,6,4.0
2013-02-12,19,1085148,C,15,Bolivar,AUTOMOTIVE,6806,0,2,17,6,1.0
2013-02-12,19,1085150,C,15,Bolivar,AUTOMOTIVE,6806,0,2,17,6,1.0
2013-02-12,19,1085686,C,15,Bolivar,CLEANING,3040,0,2,3,6,1.0
2013-02-12,19,1087269,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,3.0
2013-02-12,19,1087467,C,15,Bolivar,BREAD/BAKERY,2708,1,2,0,6,1.0
2013-02-12,19,1088002,C,15,Bolivar,BEVERAGES,1126,0,2,5,6,2.0
2013-02-12,19,1089044,C,15,Bolivar,CLEANING,3020,0,2,3,6,5.0
2013-02-12,19,1089045,C,15,Bolivar,CLEANING,3020,0,2,3,6,6.0
2013-02-12,19,1089046,C,15,Bolivar,CLEANING,3020,0,2,3,6,3.0
2013-02-12,19,1089163,C,15,Bolivar,EGGS,2504,1,2,7,6,4.0
2013-02-12,19,1089820,C,15,Bolivar,GROCERY I,1002,0,2,1,6,1.0
2013-02-12,19,1091368,C,15,Bolivar,GROCERY I,1016,0,2,1,6,1.0
2013-02-12,19,1091369,C,15,Bolivar,GROCERY I,1016,0,2,1,6,8.0
2013-02-12,19,1094238,C,15,Bolivar,GROCERY I,1048,0,2,1,6,2.0
2013-02-12,19,1098624,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,7.0
2013-02-12,19,1101724,C,15,Bolivar,BEVERAGES,1132,0,2,5,6,5.0
2013-02-12,19,1102268,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,1.0
2013-02-12,19,1102970,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,5.0
2013-02-12,19,1102971,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,3.0
2013-02-12,19,1102975,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,7.0
2013-02-12,19,1104725,C,15,Bolivar,BEVERAGES,1132,0,2,5,6,2.0
2013-02-12,19,1105210,C,15,Bolivar,GROCERY I,1074,0,2,1,6,1.0
2013-02-12,19,1105211,C,15,Bolivar,GROCERY I,1074,0,2,1,6,2.0
2013-02-12,19,1105214,C,15,Bolivar,GROCERY I,1074,0,2,1,6,1.0
2013-02-12,19,1112840,C,15,Bolivar,CLEANING,3038,0,2,3,6,12.0
2013-02-12,19,1114903,C,15,Bolivar,CLEANING,3034,0,2,3,6,1.0
2013-02-12,30,103501,C,3,Guayas,CLEANING,3008,0,2,3,8,6.0
2013-02-12,30,103520,C,3,Guayas,GROCERY I,1028,0,2,1,8,1.0
2013-02-12,30,105576,C,3,Guayas,GROCERY I,1045,0,2,1,8,2.0
2013-02-12,30,105693,C,3,Guayas,GROCERY I,1034,0,2,1,8,3.0
2013-02-12,30,105857,C,3,Guayas,GROCERY I,1092,0,2,1,8,2.0
2013-02-12,30,106716,C,3,Guayas,GROCERY I,1032,0,2,1,8,1.0
2013-02-12,30,108696,C,3,Guayas,DELI,2636,1,2,2,8,1.0
2013-02-12,30,108797,C,3,Guayas,GROCERY I,1004,0,2,1,8,5.0
2013-02-12,30,108833,C,3,Guayas,EGGS,2502,1,2,7,8,3.0
2013-02-12,30,111223,C,3,Guayas,GROCERY I,1034,0,2,1,8,4.0
2013-02-12,30,115267,C,3,Guayas,CLEANING,3034,0,2,3,8,2.0
2013-02-12,30,115611,C,3,Guayas,GROCERY I,1014,0,2,1,8,8.0
2013-02-12,30,115693,C,3,Guayas,GROCERY I,1040,0,2,1,8,1.0
2013-02-12,30,115720,C,3,Guayas,GROCERY I,1084,0,2,1,8,3.0
2013-02-12,30,115850,C,3,Guayas,GROCERY I,1004,0,2,1,8,1.0
2013-02-12,30,115892,C,3,Guayas,GROCERY I,1016,0,2,1,8,7.0
2013-02-12,30,115893,C,3,Guayas,GROCERY I,1016,0,2,1,8,2.0
2013-02-12,30,115894,C,3,Guayas,GROCERY I,1016,0,2,1,8,16.0
2013-02-12,30,116017,C,3,Guayas,GROCERY I,1072,0,2,1,8,3.0
2013-02-12,30,119141,C,3,Guayas,GROCERY I,1042,0,2,1,8,1.0
2013-02-12,30,119193,C,3,Guayas,CLEANING,3044,0,2,3,8,1.0
2013-02-12,30,119624,C,3,Guayas,BEVERAGES,1122,0,2,5,8,2.0
2013-02-12,30,121964,C,3,Guayas,AUTOMOTIVE,6810,0,2,17,8,1.0
2013-02-12,30,122418,C,3,Guayas,GROCERY I,1004,0,2,1,8,1.0
2013-02-12,30,123601,C,3,Guayas,GROCERY I,1072,0,2,1,8,1.0
2013-02-12,30,125430,C,3,Guayas,GROCERY I,1016,0,2,1,8,5.0
2013-02-12,30,129635,C,3,Guayas,DAIRY,2112,1,2,6,8,3.0
2013-02-12,30,129759,C,3,Guayas,GROCERY I,1032,0,2,1,8,2.0
2013-02-12,30,153267,C,3,Guayas,GROCERY I,1096,0,2,1,8,6.0
2013-02-12,30,155499,C,3,Guayas,GROCERY I,1013,0,2,1,8,2.0
2013-02-12,30,155500,C,3,Guayas,GROCERY I,1014,0,2,1,8,13.0
2013-02-12,30,158788,C,3,Guayas,CLEANING,3044,0,2,3,8,5.0
2013-02-12,30,158956,C,3,Guayas,CLEANING,3038,0,2,3,8,4.0
2013-02-12,30,159242,C,3,Guayas,CLEANING,3026,0,2,3,8,2.0
2013-02-12,30,162066,C,3,Guayas,GROCERY I,1048,0,2,1,8,1.0
2013-02-12,30,164088,C,3,Guayas,DAIRY,2116,1,2,6,8,5.0
2013-02-12,30,165594,C,3,Guayas,GROCERY I,1014,0,2,1,8,15.0
2013-02-12,30,165693,C,3,Guayas,GROCERY I,1066,0,2,1,8,1.0
2013-02-12,30,165704,C,3,Guayas,GROCERY I,1016,0,2,1,8,2.0
2013-02-12,30,165718,C,3,Guayas,BREAD/BAKERY,2718,1,2,0,8,10.0
2013-02-12,30,165988,C,3,Guayas,GROCERY I,1072,0,2,1,8,2.0
2013-02-12,30,168931,C,3,Guayas,CLEANING,3026,0,2,3,8,6.0
2013-02-12,30,168989,C,3,Guayas,GROCERY I,1028,0,2,1,8,1.0
2013-02-12,30,171890,C,3,Guayas,CLEANING,3004,0,2,3,8,2.0
